27602,"public static void bubbleSort (int [] numArray) {

    int n = numArray.length;

    int temp = 0;

    for (int i = 0;

    i < n; i ++) {

        for (int j = 1;

        j < (n - i); j ++) {

            if (numArray [j - 1] > numArray [j]) {

                temp = numArray [j - 1];

                numArray [j - 1] = numArray [j];

                numArray [j] = temp;

            }

        }

    }

}"
27701,"public static boolean isBinaryFile (File f) throws FileNotFoundException, IOException {

    FileInputStream in = new FileInputStream (f);

    int size = in.available ();

    if (size > 1024) size = 1024;

    byte [] data = new byte [size];

    in.read (data);

    in.close ();

    int ascii = 0;

    int other = 0;

    for (int i = 0;

    i < data.length; i ++) {

        byte b = data [i];

        if (b < 0x09) return true;

        if (b == 0x09 || b == 0x0A || b == 0x0C || b == 0x0D) ascii ++;

        else if (b >= 0x20 && b <= 0x7E) ascii ++;

        else other ++;

    }

    if (other == 0) return false;

    return 100 * other / (ascii + other) > 95;

}"
27702,"boolean isBinaryFile (File f) throws IOException {

    String type = Files.probeContentType (f.toPath ());

    if (type == null) {

        return true;

    } else if (type.startsWith (""text"")) {

        return false;

    } else {

        return true;

    }

}"
27801,"public Key secondMaxKey () {

    if (this.size () <= 1) return null;

    if (this.size () == 2) {

        if (first.key.compareTo (first.next.key) > 0) {

            return first.next.key;

        }

    }

    Key max = first.key;

    Key secondMax = first.next.key;

    Node n = first;

    for (Node x = n.next;

    x != null; x = x.next) {

        if (x.key.compareTo (max) >= 0) {

            secondMax = max;

            max = x.key;

        } else if (x.key.compareTo (secondMax) > 0) secondMax = x.key;

    }

    return secondMax;

}"
27802,"public Key secondMaxKey () {

    if (size () < 2) {

        return null;

    }

    Node max = null;

    Node max_2 = null;

    Node second = first.next;

    if (first.key.compareTo (second.key) > 0) {

        max = first;

        max_2 = second;

    } else {

        max = second;

        max_2 = first;

    }

    for (Node x = second.next;

    x != null; x = x.next) {

        if (x.key.compareTo (max.key) > 0) {

            max_2 = max;

            max = x;

        } else if ((x.key.compareTo (max_2.key) > 0) && (x.key.compareTo (max.key) < 0)) {

            max_2 = x;

        }

    }

    return max_2.key;

}"
27901,"protected void paintComponent (Graphics g) {

    super.paintComponent (g);

    Graphics2D g2d = (Graphics2D) g.create ();

    g2d.setColor (Color.RED);

    g2d.drawLine (getWidth () / 2, 0, getWidth () / 2, getHeight ());

    g2d.drawLine (0, getHeight () / 2, getWidth (), getHeight () / 2);

    FontRenderContext context = g2d.getFontRenderContext ();

    Font font = new Font (""Arial"", Font.BOLD, 48);

    TextLayout txt = new TextLayout (text, font, context);

    Rectangle2D bounds = txt.getBounds ();

    int x = (int) ((getWidth () - (int) bounds.getWidth ()) / 2);

    int y = (int) ((getHeight () - (bounds.getHeight () - txt.getDescent ())) / 2);

    y += txt.getAscent () - txt.getDescent ();

    g2d.setFont (font);

    g2d.setColor (Color.BLACK);

    g2d.drawString (text, x, y);

    g2d.setColor (Color.BLUE);

    g2d.translate (x, y);

    g2d.draw (bounds);

    g2d.dispose ();

}"
27902,"@Override

protected void paintComponent (Graphics g) {

    super.paintComponent (g);

    Font font = new Font (""Arial"", Font.BOLD, 48);

    String text = ""Along time ago, in a galaxy, far, far away"";

    Shape outline = font.createGlyphVector (g.getFontMetrics ().getFontRenderContext (), text).getOutline ();

    AffineTransform transform = AffineTransform.getTranslateInstance (- outline.getBounds ().getX () + getWidth () / 2 - outline.getBounds ().width / 2, - outline.getBounds ().getY () + getHeight () / 2 - outline.getBounds ().height / 2);

    outline = transform.createTransformedShape (outline);

    g2d.fill (outline);

}"
28001,"public ServletInputStream getInputStream () throws IOException {

    final ByteArrayInputStream byteArrayInputStream = new ByteArrayInputStream (body);

    return new ServletInputStream () {

        @Override

        public int read () throws IOException {

            return byteArrayInputStream.read ();

        }@Override

        public boolean isFinished () {

            return false;

        }@Override

        public boolean isReady () {

            return false;

        }@Override

        public void setReadListener (ReadListener arg0) {

        }}

    ;

}"
28002,"public ServletInputStream getInputStream () throws IOException {

    final ByteArrayInputStream byteArrayInputStream = new ByteArrayInputStream (body.getBytes ());

    ServletInputStream inputStream = new ServletInputStream () {

        public int read () throws IOException {

            return byteArrayInputStream.read ();

        }}

    ;

    return inputStream;

}"
2801,"public void manage () {

    double speed = getSpeedfromVehicle ();

    if ((speed >= 0 && speed <= 10) && state != SpeedState.LOW) {

        state = SpeedState.LOW;

        System.out.println (""Low Speed mode"");

    } else if ((speed > 10 && speed < 60) && state != SpeedState.MEDIUM) {

        state = SpeedState.MEDIUM;

        System.out.println (""Medium Speed Mode"");

    } else if ((speed >= 60) && state != SpeedState.HIGH) {

        state = SpeedState.HIGH;

        System.out.println (""High Speed Mode"");

    }

}"
2802,"public Speedo manage (int speed) {

    if (speed < getLowRange ()) {

        onLowTransition ();

        return getLowState ();

    } else if (speed > getHighRange ()) {

        onHighTransition ();

        return getHighState ();

    } else {

        return this;

    }

}"
28101,"public ServletInputStream getInputStream () throws IOException {

    final ByteArrayInputStream byteArrayInputStream = new ByteArrayInputStream (body);

    return new ServletInputStream () {

        @Override

        public int read () throws IOException {

            return byteArrayInputStream.read ();

        }@Override

        public boolean isFinished () {

            return false;

        }@Override

        public boolean isReady () {

            return false;

        }@Override

        public void setReadListener (ReadListener arg0) {

        }}

    ;

}"
28102,"public ServletInputStream getInputStream () throws IOException {

    return new ServletInputStream () {

        ByteArrayInputStream bais = new ByteArrayInputStream (body);

        @Override

        public int read () throws IOException {

            return bais.read ();

        }}

    ;

}"
28201,"public static void main (String [] args) {

    String strExample = ""{'27': [], '10864': [u'8344', u'7769', u'7207', u'3735']}"";

    List < String > keys = new ArrayList < String > ();

    List < String > values = new ArrayList < String > ();

    for (String component : strExample.replace (""{"", """").split (""][,}]"")) {

        String kv [] = component.split ("": "");

        keys.add (kv [0]);

        values.add (kv [1] + ""]"");

    }

    System.out.println (""Keys: "");

    for (String key : keys) {

        System.out.println (key);

    }

    System.out.println (""\nValues: "");

    for (String value : values) {

        System.out.println (value);

    }

}"
28301,"public static void main (String [] args) {

    String input = ""(A,Name1,200), (A,Name1,200), (R,Name1,200), (A,Name2,900), (A,Name2,500)"";

    Pattern p = Pattern.compile (""\\(([A,R]?),(\\w+?),(\\d+?)\\)"");

    Matcher m = p.matcher (input);

    ArrayList < Score > scores = new ArrayList < Score > ();

    ArrayList < Score > topScores = new ArrayList < Score > ();

    while (m.find ()) {

        String action = m.group (1);

        String name = m.group (2);

        double scoreVal = Double.valueOf (m.group (3));

        Score score = new Score (name, scoreVal);

        scores.add (score);

        if (""A"".equalsIgnoreCase (action)) {

            topScores.add (score);

        } else {

            for (Score topScore : topScores) {

                if (topScore.equals (score)) {

                    topScores.remove (score);

                }

            }

        }

    }

    for (Score finalScore : topScores) {

        System.out.println (finalScore);

    }

}"
28302,"public static void main (String [] args) {

    String input = ""(A,Name1,200), (A,Name1,200), (R,Name1,200), (A,Name2,900), (A,Name2,500)"";

    String [] scoreSets = input.split (""\\),"");

    List < Score > scoreList = new ArrayList < Score > ();

    for (String score : scoreSets) {

        score = score.trim ().substring (1);

        int closeBrace = score.indexOf (')');

        if (closeBrace == score.length () - 1) {

            score = score.substring (0, score.length () - 1);

        }

        String [] tokens = score.split ("","");

        scoreList.add (new Score (tokens [0], tokens [1], Double.valueOf (tokens [2])));

    }

}"
28401,"public static void main (String args []) {

    DataInputStream cin = new DataInputStream (System.in);

    try {

        int i = Integer.parseInt (cin.readLine ());

    } catch (ArithmeticException e) {

    } catch (Exception e) {

        System.exit (0);

    } finally {

        System.out.println (""Won't be executed"");

        System.out.println (""No error"");

    }

}"
28402,"public static void main (String args []) {

    Runnable runnable = new Runnable () {

        @Override

        public void run () {

            try {

                printThreads (""Daemon Thread printing"");

                Thread.sleep (10000);

            } catch (Exception e) {

            } finally {

                System.out.println (""finally"");

            }

        }}

    ;

    Thread daemonThread = new Thread (runnable);

    daemonThread.setDaemon (Boolean.TRUE);

    daemonThread.setName (""My Daemon Thread"");

    daemonThread.start ();

    printThreads (""main Thread Printing"");

}"
28501,"public Component getTableCellEditorComponent (JTable table, Object value, boolean isSelected, int row, int column) {

    _value = value;

    JTextField textField = new JTextField (_value.toString ());

    textField.addKeyListener (new KeyAdapter () {

        public void keyTyped (KeyEvent e) {

            e.consume ();

        }@Override

        public void keyPressed (KeyEvent e) {

            e.consume ();

        }}

    );

    textField.setEditable (false);

    return textField;

}"
28502,"public Component getTableCellEditorComponent (JTable table, Object value, boolean isSelected, int row, int col) {

    Component comp = super.getTableCellEditorComponent (table, value, isSelected, row, col);

    if (value instanceof java.lang.String) {

        DefaultStyledDocument sty_doc = new DefaultStyledDocument ();

        try {

            sty_doc.insertString (0, (String) value, null);

        } catch (BadLocationException e) {

            e.printStackTrace ();

        }

        JTextPane jtp_comp = new JTextPane (sty_doc);

        jtp_comp.setEditable (false);

        return jtp_comp;

    }

    return comp;

}"
28601,"public static void main (String [] args) {

    EventQueue.invokeLater (new Runnable () {

        @Override

        public void run () {

            JFrame main_frame = new JFrame ();

            main_frame.setPreferredSize (new Dimension (1200, 300));

            main_frame.setDefaultCloseOperation (JFrame.EXIT_ON_CLOSE);

            ArrayList < String > nonsense = new ArrayList < String > (Arrays.asList (""Lorem ipsum dolor sit amet, sed dolore vivendum ut"", ""pri an soleat causae doctus."", ""Alienum abhorreant mea ea"", ""cum malorum diceret ei. Pri oratio invidunt consequat ne."", ""Ius tritani detraxit scribentur et"", ""has detraxit legendos intellegat at"", ""quo oporteat constituam ex""));

            JTable example_table = new JTable (10, 4);

            example_table.setRowHeight (example_table.getRowHeight () * 2);

            DefaultCellEditor cell_editor = new SelectableNonEditableCellEditor (new JTextField ());

            cell_editor.setClickCountToStart (1);

            example_table.setDefaultEditor (Object.class, cell_editor);

            TableCellRenderer renderer = new SelectableNonEditableTableRenderer ();

            example_table.setDefaultRenderer (Object.class, renderer);

            for (int i = 0;

            i < 10; i ++) {

                example_table.setValueAt (nonsense.get (i % nonsense.size ()), i, i % 4);

            }

            main_frame.getContentPane ().add (new JScrollPane (example_table));

            main_frame.pack ();

            main_frame.setVisible (true);

        }}

    );

}"
28602,"public static void main (String args []) {

    SwingUtilities.invokeLater (new Runnable () {

        @Override

        public void run () {

            createAndShowGUI (new JTableTest ().panel, ""Test"");

        }}

    );

}"
28701,"private static String [] tokenizer (String subject, String [] delimiters) {

    Arrays.sort (delimiters, new Comparator < String > () {

        @Override

        public int compare (String s1, String s2) {

            return s2.length () - s1.length ();

        }}

    );

    List < String > tokens = new ArrayList < String > ();

    tokens.add (subject);

    for (int i = 0;

    i < delimiters.length; i ++) {

        tokens = splitStrings (tokens, delimiters, i);

    }

    return tokens.toArray (new String [] {});

}"
28702,"public static String [] tokenizer (String text, String [] delims) {

    for (String delim : delims) {

        int i = text.indexOf (delim);

        if (i >= 0) {

            String [] tail = tokenizer (text.substring (i + delim.length ()), delims);

            String [] list = new String [tail.length + 2];

            list [0] = text.substring (0, i);

            list [1] = delim;

            System.arraycopy (tail, 0, list, 2, tail.length);

            return list;

        }

    }

    return new String [] {text};

}"
28801,"private static String [] tokenizer (String subject, String [] delimiters) {

    Arrays.sort (delimiters, new Comparator < String > () {

        @Override

        public int compare (String s1, String s2) {

            return s2.length () - s1.length ();

        }}

    );

    List < String > tokens = new ArrayList < String > ();

    tokens.add (subject);

    for (int i = 0;

    i < delimiters.length; i ++) {

        tokens = splitStrings (tokens, delimiters, i);

    }

    return tokens.toArray (new String [] {});

}"
28802,"public Object [] tokenizer (String value, String [] delimeters) {

    List < String > list = new ArrayList < String > ();

    for (String s : delimeters) {

        if (value.contains (s)) {

            String [] strArr = value.split (""\\"" + s);

            for (String str : strArr) {

                list.add (str);

                if (! list.contains (s)) {

                    list.add (s);

                }

            }

        }

    }

    Object [] newValues = list.toArray ();

    return newValues;

}"
28901,"public static String [] tokenizer (String text, String [] delims) {

    for (String delim : delims) {

        int i = text.indexOf (delim);

        if (i >= 0) {

            String [] tail = tokenizer (text.substring (i + delim.length ()), delims);

            String [] list = new String [tail.length + 2];

            list [0] = text.substring (0, i);

            list [1] = delim;

            System.arraycopy (tail, 0, list, 2, tail.length);

            return list;

        }

    }

    return new String [] {text};

}"
28902,"public Object [] tokenizer (String value, String [] delimeters) {

    List < String > list = new ArrayList < String > ();

    for (String s : delimeters) {

        if (value.contains (s)) {

            String [] strArr = value.split (""\\"" + s);

            for (String str : strArr) {

                list.add (str);

                if (! list.contains (s)) {

                    list.add (s);

                }

            }

        }

    }

    Object [] newValues = list.toArray ();

    return newValues;

}"
29001,"public ViewHolder onCreateViewHolder (ViewGroup parent, int viewType) {

    Log.d (TAG, ""><![CDATA[>onCreateViewHolder(parent="" + parent + "", viewType="" + viewType + "")"");

    ViewHolder result;

    switch (viewType) {

        case ID_VIEW_HOLDER_ACTUAL :

            {

                View itemView = LayoutInflater.from (parent.getContext ()).inflate (R.layout.card_layout_actual, parent, false);

                result = new ViewHolderActual (itemView, new ViewHolderActual.IViewHolderClick () {

                    @Override

                    public void onCardClick (View view, int position, ViewHolder viewHolder) {

                        Log.d (TAG, ""><![CDATA[<onCardClick(view="" + view + "", position="" + position + "", viewHolder="" + viewHolder + "")"");

                        Intent intent = new Intent (view.getContext (), OrderDetailActivity.class);

                        intent.putExtra (OrderDetailActivity.ARG_ORDER_ID, viewHolder.getOrderId ());

                        view.getContext ().startActivity (intent);

                    }@Override

                    public void onButtonClick (Button button, int position, ViewHolder viewHolder) {

                        Log.d (TAG, ""><![CDATA[<onButtonClick(button="" + button + "", position="" + position + "", viewHolder="" + viewHolder + "")"");

                        Intent intent = new Intent (button.getContext (), OrderMapActivity.class);

                        intent.putExtra (OrderMapActivity.ARG_ORDER_ID, viewHolder.getOrderId ());

                        button.getContext ().startActivity (intent);

                    }}

                );

                break;

            } case ID_VIEW_HOLDER :

        default :

            {

                View itemView = LayoutInflater.from (parent.getContext ()).inflate (R.layout.card_layout, parent, false);

                result = new ViewHolder (itemView, new ViewHolder.IViewHolderClick () {

                    @Override

                    public void onCardClick (View view, int position, ViewHolder viewHolder) {

                        Log.d (TAG, ""><![CDATA[<onCardClick(view="" + view + "", position="" + position + "", viewHolder="" + viewHolder + "")"");

                        Intent intent = new Intent (view.getContext (), OrderDetailActivity.class);

                        intent.putExtra (OrderDetailActivity.ARG_ORDER_ID, viewHolder.getOrderId ());

                        view.getContext ().startActivity (intent);

                    }}

                );

                break;

            }}

    Log.d (TAG, ""<<onCreateViewHolder(parent="" + parent + "", viewType="" + viewType + "")= "" + result);

    return result;

}"
29002,"@Override

public RecyclerView.ViewHolder onCreateViewHolder (ViewGroup parent, int viewType) {

    View v = LayoutInflater.from (parent.getContext ()).inflate (R.layout.cell, null);

    Button btn = (Button) v.findViewById (R.id.btn);

    btn.setOnClickListener (new View.OnClickListener () {

        @Override

        public void onClick (View v) {

        }}

    );

    return new MyViewHolder (v);

}"
2901,"char wf () {

    Scanner input = new Scanner (System.in);

    System.out.println (""What is your choice? (x/o)"");

    char choice = input.findInLine (""."").charAt (0);

    while (choice != 'x' && choice != 'o') {

        System.out.println (""You must enter x or o!"");

        choice = input.next ().charAt (0);

    }

    return choice;

}"
2902,"char wf () {

    Scanner input = new Scanner (System.in);

    System.out.println (""What is your choice? (x/o)"");

    if (input.findInLine (""."") != null) {

        choice = input.findInLine (""."").charAt (0);

        while (choice != 'x' && choice != 'o') {

            System.out.println (""You must enter x or o!"");

            choice = input.findInLine (""."").charAt (0);

        }

    }

    return choice;

}"
29101,"public MyViewHolder (View view) {

    super (view);

    view.setOnClickListener ((v) -> {

        int adapterPosition = getAdapterPosition ();

        if (adapterPosition >= 0) {

            clicks.onItemSelected (myObject, adapterPosition);

        }

    });

}"
29102,"public MyViewHolder (View itemView) {

    super (itemView);

    image = (ImageView) itemView.findViewById (R.id.horizontal_list_image);

    title = (TextView) itemView.findViewById (R.id.horizontal_list_title);

    price = (TextView) itemView.findViewById (R.id.horizontal_list_price);

    image.setOnClickListener (this);

    title.setOnClickListener (this);

    price.setOnClickListener (this);

}"
29201,"public void handle (HttpExchange t) throws IOException {

    String response = ""This is the response"";

    long threadId = Thread.currentThread ().getId ();

    System.out.println (""I am thread "" + threadId);

    response = response + ""Thread Id = "" + threadId;

    t.sendResponseHeaders (200, response.length ());

    OutputStream os = t.getResponseBody ();

    os.write (response.getBytes ());

    os.close ();

}"
29202,"public void handle (final HttpExchange ex) throws IOException {

    byte [] inBytes = getBytes (ex.getRequestBody ());

    ex.getRequestBody ().close ();

    final ByteArrayInputStream newInput = new ByteArrayInputStream (inBytes);

    final ServletInputStream is = new ServletInputStream () {

        @Override

        public int read () throws IOException {

            return newInput.read ();

        }}

    ;

    Map < String, String [] > parsePostData = new HashMap < > ();

    try {

        parsePostData.putAll (HttpUtils.parseQueryString (ex.getRequestURI ().getQuery ()));

        parsePostData.putAll (HttpUtils.parsePostData (inBytes.length, is));

    } catch (IllegalArgumentException e) {

        newInput.reset ();

    }

    final Map < String, String [] > postData = parsePostData;

    RequestWrapper req = new RequestWrapper (createUnimplementAdapter (HttpServletRequest.class), ex, postData, is);

    ResponseWrapper resp = new ResponseWrapper (createUnimplementAdapter (HttpServletResponse.class), ex);

    try {

        servlet.service (req, resp);

        resp.complete ();

    } catch (ServletException e) {

        throw new IOException (e);

    }

}"
29301,"int solution (int N) {

    int tempGap = 0, gap = 0;

    String binaryString = Integer.toBinaryString (N);

    int i = 0;

    while (i < binaryString.length ()) {

        if (binaryString.charAt (i) == '1') {

            ++ i;

            tempGap = 0;

            while (i < binaryString.length () && binaryString.charAt (i) != '1') {

                ++ i;

                tempGap ++;

            }

            if (i >= binaryString.length ()) {

                tempGap = 0;

            }

        } else {

            ++ i;

        }

        if (tempGap > gap) {

            gap = tempGap;

        }

    }

    return gap;

}"
29302,"public int solution (int N) {

    String binary = Integer.toString (N, 2);

    int largestGap = 0;

    for (int i = 1, gap = 0;

    i < binary.length (); i ++) {

        while (i < binary.length () && binary.charAt (i) == '0') {

            i ++;

            gap ++;

        }

        if (gap > largestGap && i < binary.length ()) {

            largestGap = gap;

        }

        gap = 0;

    }

    return largestGap;

}"
29401,"int solution (int N) {

    int tempGap = 0, gap = 0;

    String binaryString = Integer.toBinaryString (N);

    int i = 0;

    while (i < binaryString.length ()) {

        if (binaryString.charAt (i) == '1') {

            ++ i;

            tempGap = 0;

            while (i < binaryString.length () && binaryString.charAt (i) != '1') {

                ++ i;

                tempGap ++;

            }

            if (i >= binaryString.length ()) {

                tempGap = 0;

            }

        } else {

            ++ i;

        }

        if (tempGap > gap) {

            gap = tempGap;

        }

    }

    return gap;

}"
29402,"public static int solution (Integer number) {

    String binary = Integer.toBinaryString (number);

    String [] gaps = binary.split (""1"");

    String biggestGap = """";

    for (int i = 0;

    i < (binary.endsWith (""1"") ? gaps.length : gaps.length - 1); i ++) {

        if (gaps [i].contains (""0"") && gaps [i].length () > biggestGap.length ()) biggestGap = gaps [i];

    }

    return biggestGap.length ();

}"
29501,"int solution (int N) {

    int tempGap = 0, gap = 0;

    String binaryString = Integer.toBinaryString (N);

    int i = 0;

    while (i < binaryString.length ()) {

        if (binaryString.charAt (i) == '1') {

            ++ i;

            tempGap = 0;

            while (i < binaryString.length () && binaryString.charAt (i) != '1') {

                ++ i;

                tempGap ++;

            }

            if (i >= binaryString.length ()) {

                tempGap = 0;

            }

        } else {

            ++ i;

        }

        if (tempGap > gap) {

            gap = tempGap;

        }

    }

    return gap;

}"
29502,"private static int solution (int N) {

    int gap = 0;

    String binaryStr = Integer.toBinaryString (N);

    String [] zeroArrays = binaryStr.split (""1"");

    System.out.println (Arrays.toString (zeroArrays));

    for (String zeroArray : zeroArrays) {

        gap = zeroArray.length () > gap ? zeroArray.length () : gap;

    }

    return gap;

}"
29601,"int solution (int N) {

    int tempGap = 0, gap = 0;

    String binaryString = Integer.toBinaryString (N);

    int i = 0;

    while (i < binaryString.length ()) {

        if (binaryString.charAt (i) == '1') {

            ++ i;

            tempGap = 0;

            while (i < binaryString.length () && binaryString.charAt (i) != '1') {

                ++ i;

                tempGap ++;

            }

            if (i >= binaryString.length ()) {

                tempGap = 0;

            }

        } else {

            ++ i;

        }

        if (tempGap > gap) {

            gap = tempGap;

        }

    }

    return gap;

}"
29602,"public int solution (int N) {

    int result = 0;

    while (N > 0) {

        if ((N & 1) == 1) {

            int temp = 0;

            while ((N>>= 1) > 0 && ((N & 1) != 1)) {

                temp ++;

            }

            result = Math.max (result, temp);

        } else {

            N>>= 1;

        }

    }

    return result;

}"
29701,"public int solution (int N) {

    String binary = Integer.toString (N, 2);

    int largestGap = 0;

    for (int i = 1, gap = 0;

    i < binary.length (); i ++) {

        while (i < binary.length () && binary.charAt (i) == '0') {

            i ++;

            gap ++;

        }

        if (gap > largestGap && i < binary.length ()) {

            largestGap = gap;

        }

        gap = 0;

    }

    return largestGap;

}"
29702,"public static int solution (Integer number) {

    String binary = Integer.toBinaryString (number);

    String [] gaps = binary.split (""1"");

    String biggestGap = """";

    for (int i = 0;

    i < (binary.endsWith (""1"") ? gaps.length : gaps.length - 1); i ++) {

        if (gaps [i].contains (""0"") && gaps [i].length () > biggestGap.length ()) biggestGap = gaps [i];

    }

    return biggestGap.length ();

}"
29801,"public int solution (int N) {

    String binary = Integer.toString (N, 2);

    int largestGap = 0;

    for (int i = 1, gap = 0;

    i < binary.length (); i ++) {

        while (i < binary.length () && binary.charAt (i) == '0') {

            i ++;

            gap ++;

        }

        if (gap > largestGap && i < binary.length ()) {

            largestGap = gap;

        }

        gap = 0;

    }

    return largestGap;

}"
29802,"private static int solution (int N) {

    int gap = 0;

    String binaryStr = Integer.toBinaryString (N);

    String [] zeroArrays = binaryStr.split (""1"");

    System.out.println (Arrays.toString (zeroArrays));

    for (String zeroArray : zeroArrays) {

        gap = zeroArray.length () > gap ? zeroArray.length () : gap;

    }

    return gap;

}"
29901,"public int solution (int N) {

    String binary = Integer.toString (N, 2);

    int largestGap = 0;

    for (int i = 1, gap = 0;

    i < binary.length (); i ++) {

        while (i < binary.length () && binary.charAt (i) == '0') {

            i ++;

            gap ++;

        }

        if (gap > largestGap && i < binary.length ()) {

            largestGap = gap;

        }

        gap = 0;

    }

    return largestGap;

}"
29902,"public int solution (int N) {

    int result = 0;

    while (N > 0) {

        if ((N & 1) == 1) {

            int temp = 0;

            while ((N>>= 1) > 0 && ((N & 1) != 1)) {

                temp ++;

            }

            result = Math.max (result, temp);

        } else {

            N>>= 1;

        }

    }

    return result;

}"
30001,"public static int solution (Integer number) {

    String binary = Integer.toBinaryString (number);

    String [] gaps = binary.split (""1"");

    String biggestGap = """";

    for (int i = 0;

    i < (binary.endsWith (""1"") ? gaps.length : gaps.length - 1); i ++) {

        if (gaps [i].contains (""0"") && gaps [i].length () > biggestGap.length ()) biggestGap = gaps [i];

    }

    return biggestGap.length ();

}"
30002,"public int solution (int N) {

    int result = 0;

    while (N > 0) {

        if ((N & 1) == 1) {

            int temp = 0;

            while ((N>>= 1) > 0 && ((N & 1) != 1)) {

                temp ++;

            }

            result = Math.max (result, temp);

        } else {

            N>>= 1;

        }

    }

    return result;

}"
3001,"public static void main (String [] args) {

    String sr = new String (""fsdfesfsfdddddddsfdsfssdfdsfdsfdsfdsfdsdfggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggghghghghggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggfsdfesfsfdddddddsfdsfssdfdsfdsfdsfdsfdsdfggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggghghghghggggggggggggggggggggggggggggggggggggggggg"");

    byte [] data = sr.getBytes ();

    System.out.println (""src size "" + data.length);

    try {

        compress (data);

    } catch (IOException e) {

        e.printStackTrace ();

    }

}"
3002,"public static void main (String [] args) {

    byte [] dataToCompress = ""This is the test data."".getBytes (StandardCharsets.ISO_8859_1);

    try {

        ByteArrayOutputStream byteStream = new ByteArrayOutputStream (dataToCompress.length);

        try {

            GZIPOutputStream zipStream = new GZIPOutputStream (byteStream);

            try {

                zipStream.write (dataToCompress);

            } finally {

                zipStream.close ();

            }

        } finally {

            byteStream.close ();

        }

        byte [] compressedData = byteStream.toByteArray ();

        FileOutputStream fileStream = new FileOutputStream (""C:/Users/UserName/Desktop/zip_file.gz"");

        try {

            fileStream.write (compressedData);

        } finally {

            try {

                fileStream.close ();

            } catch (Exception e) {

            }

        }

    } catch (Exception e) {

        e.printStackTrace ();

    }

}"
301,"static private void copyFolder (File src, File dest) {

    if (src == null || dest == null) return;

    if (! src.isDirectory ()) return;

    if (dest.exists ()) {

        if (! dest.isDirectory ()) {

            return;

        }

    } else {

        dest.mkdir ();

    }

    if (src.listFiles () == null || src.listFiles ().length == 0) return;

    for (File file : src.listFiles ()) {

        File fileDest = new File (dest, file.getName ());

        if (file.isDirectory ()) {

            copyFolder (file, fileDest);

        } else {

            if (fileDest.exists ()) continue;

            try {

                Files.copy (file.toPath (), fileDest.toPath ());

            } catch (IOException e) {

            }

        }

    }

}"
30101,"private static int solution (int N) {

    int gap = 0;

    String binaryStr = Integer.toBinaryString (N);

    String [] zeroArrays = binaryStr.split (""1"");

    System.out.println (Arrays.toString (zeroArrays));

    for (String zeroArray : zeroArrays) {

        gap = zeroArray.length () > gap ? zeroArray.length () : gap;

    }

    return gap;

}"
30102,"public int solution (int N) {

    int result = 0;

    while (N > 0) {

        if ((N & 1) == 1) {

            int temp = 0;

            while ((N>>= 1) > 0 && ((N & 1) != 1)) {

                temp ++;

            }

            result = Math.max (result, temp);

        } else {

            N>>= 1;

        }

    }

    return result;

}"
302,"public static void copyFolder (Path src, Path dest) {

    try {

        Files.walk (src).forEach (s -> {

            try {

                Path d = dest.resolve (src.relativize (s));

                if (Files.isDirectory (s)) {

                    if (! Files.exists (d)) Files.createDirectory (d);

                    return;

                }

                Files.copy (s, d);

            } catch (Exception e) {

                e.printStackTrace ();

            }

        });

    } catch (Exception ex) {

        ex.printStackTrace ();

    }

}"
30201,"public void start (Stage primaryStage) {

    ProgressData vb1 = new ProgressData (""Progressbar 1"", - 1);

    ProgressData vb2 = new ProgressData (""Progressbar 2"", 0.2);

    ProgressData vb3 = new ProgressData (""Progressbar 3"", 0.3);

    TextChooser textChooser = new TextChooser (vb1, vb2, vb3);

    textChooser.setStyle (""-fx-font: 10px \""Verdana\"";"");

    StackPane root = new StackPane ();

    root.getChildren ().add (textChooser);

    Scene scene = new Scene (root, 300, 250);

    primaryStage.setTitle (""Hello World!"");

    primaryStage.setScene (scene);

    primaryStage.show ();

}"
