6,1,8,8,2,8,0,0,7,6,1,8,8,2,8,0,0,7,0
0,1,6,6,0,2,0,0,9,0,1,6,6,0,2,0,0,11,1
5,0,1,1,0,5,0,0,2,3,0,0,0,0,3,0,0,0,1
0,1,7,7,0,1,0,0,5,3,1,12,12,1,6,0,0,11,1
4,1,0,0,0,6,0,0,1,4,1,0,0,0,6,0,0,1,0
0,5,0,0,0,6,0,0,1,0,5,0,0,0,6,0,0,1,0
3,2,11,11,1,6,0,0,7,3,2,11,11,1,6,0,0,7,0
5,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0
2,0,0,0,0,4,0,0,3,2,0,0,0,0,4,0,0,3,0
8,1,7,7,0,9,0,0,3,6,1,11,11,1,7,0,0,4,1
3,3,11,11,1,7,1,0,9,3,3,7,7,1,7,1,0,7,1
4,2,7,7,1,7,0,0,7,4,2,6,6,1,7,0,0,6,1
0,0,1,1,0,7,0,1,0,0,0,1,1,0,7,0,1,0,0
8,2,15,15,4,10,0,0,15,8,2,15,15,2,10,0,0,11,1
0,1,12,12,0,1,0,0,9,0,1,10,10,0,1,0,0,9,1
14,3,20,20,3,18,0,0,15,13,3,14,14,3,25,0,0,12,1
6,2,10,10,1,9,0,0,9,5,2,10,10,1,8,0,0,8,1
5,2,10,10,1,8,0,0,11,5,2,6,6,1,12,0,0,10,1
1,0,2,2,1,1,0,1,3,0,0,3,3,1,1,0,1,3,1
4,1,2,2,1,5,0,0,3,12,3,6,6,3,14,0,0,9,0
6,1,8,8,2,8,0,0,7,6,1,8,8,2,8,0,0,7,0
4,2,3,3,0,7,0,0,3,4,2,4,4,3,26,0,0,11,1
5,2,14,14,3,23,0,0,12,5,2,14,14,3,23,0,0,12,0
5,2,6,6,0,8,1,0,1,6,2,5,5,0,9,1,0,1,0
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
14,3,20,20,3,18,0,0,15,14,3,20,20,3,18,0,0,15,1
7,1,11,11,3,8,0,1,9,7,1,13,13,3,8,0,1,9,0
1,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,0,1,1
0,1,6,6,1,2,0,0,5,1,1,5,5,1,3,0,0,5,0
2,2,11,11,1,4,0,0,5,3,2,8,8,1,5,0,0,4,1
2,1,1,1,0,3,1,0,1,2,1,1,1,0,3,1,0,1,0
5,1,17,17,0,13,0,0,5,5,1,17,17,0,13,0,0,5,0
2,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0
5,0,1,1,0,5,0,0,2,5,0,1,1,0,4,0,0,2,0
2,1,0,0,0,3,0,0,1,2,1,0,0,0,3,0,0,1,0
3,1,2,2,1,4,1,0,3,3,1,2,2,1,4,1,0,3,0
3,0,7,7,0,3,0,0,2,3,0,7,7,0,3,0,0,2,0
0,1,2,2,0,7,1,2,3,0,1,2,2,0,7,1,3,3,1
2,1,4,4,0,3,0,0,5,2,1,4,4,0,3,0,0,5,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1,2,4,4,0,4,0,0,5,1,2,6,6,0,4,0,0,5,1
0,2,7,7,0,3,0,2,7,1,2,6,6,0,3,0,2,7,1
6,1,10,10,2,8,0,0,9,6,1,9,9,2,8,0,0,9,0
3,0,7,7,1,3,0,0,3,0,0,1,1,0,0,0,0,0,1
3,1,8,8,1,4,0,0,3,3,1,8,8,1,4,0,0,3,0
0,3,3,3,0,4,0,1,3,1,3,3,3,0,5,0,1,3,0
11,1,13,13,3,7,0,0,9,11,1,13,13,3,7,0,0,9,0
6,1,0,0,0,7,0,0,1,6,1,0,0,0,7,0,0,1,0
2,2,4,4,1,9,0,0,6,3,2,5,5,1,10,0,0,6,1
1,0,6,6,0,1,0,0,2,1,0,6,6,0,1,0,0,2,0
0,4,14,14,0,8,0,0,7,0,4,14,14,0,8,0,0,7,0
4,1,4,4,1,5,1,0,4,6,1,3,3,1,7,1,0,4,1
46,1,17,17,3,8,0,0,5,47,1,19,19,3,8,0,0,6,0
3,1,0,0,0,4,1,1,1,3,1,0,0,0,4,1,1,1,0
4,0,5,5,0,4,0,0,0,4,0,5,5,0,4,0,0,0,0
2,1,0,0,0,4,0,0,1,2,1,0,0,0,4,0,0,1,0
6,1,10,10,2,8,0,0,9,6,1,8,8,2,8,0,0,7,1
5,0,1,1,0,7,0,0,0,7,0,1,1,0,9,0,0,0,1
5,2,10,10,1,8,0,0,11,6,2,14,14,1,9,0,0,13,1
6,1,0,0,0,7,0,0,1,6,1,0,0,0,7,0,0,1,0
2,3,3,3,0,5,0,0,5,1,3,3,3,0,4,0,0,5,1
6,1,22,22,4,7,0,0,9,6,1,18,18,4,7,0,0,9,0
5,1,8,8,2,10,0,0,5,5,1,8,8,2,10,0,0,5,0
10,1,16,16,0,12,0,0,1,10,1,16,16,0,12,0,0,1,0
5,1,10,10,0,9,0,0,3,5,1,10,10,0,9,0,0,3,0
0,1,0,0,0,4,0,0,4,0,1,0,0,0,4,0,0,4,0
10,1,14,14,4,11,0,0,9,10,1,15,15,4,11,0,0,9,0
4,1,19,19,1,7,0,0,11,5,1,22,22,1,8,0,0,11,0
2,0,9,9,3,7,0,0,10,2,0,9,9,3,7,0,0,10,0
0,4,3,3,1,7,0,0,4,2,4,3,3,1,9,0,0,4,1
2,0,1,1,1,3,0,0,2,2,0,1,1,1,3,0,0,2,0
1,2,0,0,0,5,0,2,2,2,2,0,0,0,6,0,2,2,0
4,1,3,3,1,9,0,0,7,3,1,3,3,1,9,0,0,7,1
6,1,6,6,1,19,0,0,8,6,1,8,8,1,17,0,0,8,1
0,3,9,9,0,3,0,0,16,0,3,9,9,0,3,0,0,16,0
3,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,0,0,0
3,1,5,5,1,3,0,0,5,2,1,2,2,0,3,0,0,1,1
6,1,2,2,0,7,1,0,1,6,1,2,2,0,7,1,0,1,0
4,1,0,0,0,5,0,0,1,4,1,0,0,0,5,0,0,1,0
2,1,9,9,2,4,0,0,9,2,1,10,10,2,4,0,0,9,0
1,0,6,6,2,1,0,1,7,1,0,5,5,2,1,0,1,7,0
2,3,7,7,0,6,0,0,7,2,3,8,8,0,6,0,0,7,1
4,1,8,8,1,6,0,0,8,4,1,8,8,1,6,0,0,8,0
5,1,4,4,2,20,0,0,5,5,1,4,4,2,20,0,0,6,1
5,1,4,4,2,20,0,0,5,5,1,6,6,2,19,0,0,7,1
0,1,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,6,1
3,1,1,1,1,6,0,1,4,3,1,1,1,1,6,0,1,4,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
7,1,3,3,0,8,0,0,5,7,1,3,3,0,8,0,0,5,0
4,2,7,7,1,7,0,0,7,4,2,7,7,1,7,0,0,7,1
0,4,3,3,1,7,0,0,4,0,4,3,3,1,7,0,0,4,0
2,1,6,6,1,4,0,0,6,3,1,8,8,1,5,0,0,8,1
1,0,5,5,0,1,0,0,5,1,0,5,5,0,1,0,0,5,0
4,2,7,7,1,7,0,0,7,4,2,8,8,1,7,0,0,7,0
6,1,44,44,3,4,0,0,41,6,1,43,43,3,4,0,0,40,1
7,0,8,8,0,6,0,0,1,2,0,2,2,0,2,0,0,1,1
2,1,4,4,1,3,1,0,3,3,1,4,4,1,4,1,0,3,0
6,2,8,8,1,7,0,0,10,4,2,4,4,1,6,0,0,6,1
2,0,2,2,1,3,0,1,3,3,0,5,5,1,5,0,1,6,1
1,2,0,0,0,3,0,2,3,3,2,1,1,1,6,0,1,5,1
2,1,7,7,1,3,0,0,3,2,1,7,7,1,3,0,0,3,0
0,1,12,12,0,1,0,0,9,0,1,10,10,0,1,0,0,9,1
4,1,21,21,0,8,0,0,1,4,1,17,17,0,8,0,0,1,1
6,1,11,11,1,8,1,0,3,6,1,11,11,1,8,1,0,3,0
2,1,3,3,2,6,0,0,4,4,1,6,6,1,5,0,0,3,1
1,1,0,0,0,2,1,1,1,1,1,0,0,0,2,1,1,1,0
3,0,3,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0
6,1,2,2,0,8,0,0,1,6,1,2,2,0,8,0,0,1,0
0,1,3,3,0,1,0,1,1,1,1,3,3,0,2,0,1,1,1
1,1,6,6,1,3,0,0,7,1,1,11,11,1,4,0,0,11,1
0,2,0,0,0,3,0,0,8,0,2,0,0,0,3,0,0,7,1
14,3,20,20,3,18,0,0,15,13,3,17,17,5,26,0,0,15,1
5,1,2,2,1,6,0,0,3,5,1,3,3,1,7,0,0,3,1
1,0,6,6,2,1,0,1,7,1,0,5,5,2,1,0,1,7,0
3,1,3,3,1,9,0,0,3,5,1,3,3,1,14,0,0,3,1
4,1,13,13,2,6,0,0,7,6,1,9,9,2,7,0,0,7,1
18,1,14,14,2,8,0,0,9,19,1,14,14,2,9,0,0,9,0
4,1,4,4,1,5,1,0,4,4,1,4,4,1,5,1,0,4,0
4,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,1
3,1,3,3,1,6,1,0,3,3,1,3,3,1,6,1,0,3,0
6,2,10,10,1,9,0,0,9,4,2,7,7,1,7,0,0,8,1
5,1,8,8,2,10,0,0,5,8,1,11,11,4,20,0,0,10,1
4,0,0,0,0,7,0,0,0,4,0,0,0,0,6,0,0,0,1
3,1,0,0,0,4,1,1,1,2,1,0,0,0,3,1,1,1,0
6,1,12,12,6,7,0,0,13,6,1,12,12,6,7,0,0,13,0
8,1,0,0,0,9,0,0,1,19,2,10,10,1,21,0,0,4,1
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,1,2,2,0,2,0,0,5,1,1,1,1,0,2,0,0,4,0
1,0,3,3,2,1,0,1,4,1,0,3,3,2,1,0,1,4,0
0,1,0,0,0,2,0,0,2,1,1,0,0,1,4,0,0,3,1
2,1,4,4,1,4,1,0,4,2,1,4,4,1,4,1,0,5,1
3,2,5,5,2,10,0,0,7,3,2,5,5,2,10,0,0,7,0
0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,2,0
1,0,6,6,2,1,0,1,7,1,0,6,6,2,1,0,0,7,0
6,2,8,8,1,7,0,0,10,6,2,8,8,1,7,0,0,10,0
1,2,9,9,2,4,0,0,9,3,2,9,9,2,6,0,0,8,1
2,1,0,0,1,22,0,0,2,2,1,0,0,1,10,0,0,2,1
4,0,1,1,0,5,0,0,0,4,0,3,3,0,5,0,0,0,1
1,1,1,1,1,5,0,0,3,1,1,2,2,1,5,0,1,3,1
0,3,0,0,0,3,0,0,1,0,3,0,0,0,3,0,0,1,0
1,0,6,6,0,1,0,0,2,1,0,6,6,0,1,0,0,2,0
4,1,1,1,0,6,0,2,1,4,1,1,1,0,6,0,2,1,0
5,1,8,8,2,6,0,0,9,4,1,3,3,1,7,0,0,4,1
1,1,3,3,0,4,0,0,1,1,1,3,3,0,4,0,0,1,0
0,0,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1
0,3,1,1,0,3,1,0,1,0,3,1,1,0,3,1,0,1,0
8,1,0,0,0,13,0,0,1,8,1,0,0,0,13,0,0,1,0
4,1,19,19,1,7,0,0,11,5,1,22,22,1,8,0,0,11,0
4,2,1,1,2,9,0,0,6,2,2,1,1,0,5,0,0,3,1
1,0,4,4,0,2,0,0,0,3,0,4,4,0,4,0,0,0,1
3,0,4,4,0,4,0,0,0,4,0,6,6,0,5,0,0,0,1
7,1,4,4,1,13,0,0,8,6,1,4,4,1,12,0,0,8,0
5,1,21,21,3,5,0,0,10,6,1,21,21,3,5,0,0,10,0
1,0,3,3,2,1,0,1,4,1,0,3,3,2,1,0,1,4,0
4,1,6,6,1,5,0,0,3,5,1,5,5,1,6,0,0,5,1
0,0,8,8,1,1,0,1,2,0,0,8,8,1,1,0,1,2,0
16,1,11,11,1,5,1,0,3,18,1,11,11,1,7,1,0,3,1
0,0,7,7,0,1,0,0,0,0,0,7,7,0,1,0,0,0,1
3,1,3,3,1,6,1,0,3,3,1,3,3,1,6,1,0,3,0
6,1,2,2,0,8,0,0,1,6,1,2,2,0,8,0,0,1,0
3,0,5,5,0,3,0,0,0,3,0,5,5,0,3,0,0,0,0
3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0
8,1,11,11,3,25,0,2,10,8,1,11,11,3,25,0,2,10,0
5,1,9,9,1,7,0,0,4,5,1,11,11,2,7,0,0,6,1
3,1,4,4,1,17,0,0,4,3,1,3,3,1,17,0,0,3,1
5,3,10,10,2,9,0,0,10,5,3,10,10,2,9,0,0,9,0
4,1,19,19,1,7,0,0,11,4,1,19,19,1,7,0,0,11,0
3,1,0,0,0,4,0,0,1,3,1,0,0,0,4,0,0,1,0
4,1,8,8,1,6,0,0,8,4,1,8,8,1,6,0,0,8,0
2,1,8,8,2,4,0,0,12,2,1,8,8,2,4,0,0,12,1
4,1,2,2,2,9,0,0,4,4,1,2,2,2,9,0,0,4,1
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
2,0,3,3,3,16,0,0,7,2,0,3,3,3,16,0,0,7,0
3,1,12,12,3,5,0,0,8,4,1,12,12,3,6,0,0,8,0
1,2,0,0,0,5,0,2,2,4,2,2,2,1,8,0,2,5,1
3,0,4,4,0,4,0,0,1,3,0,5,5,0,4,0,0,1,0
0,4,3,3,1,7,0,0,4,2,4,3,3,1,8,0,0,4,1
15,1,5,5,1,5,0,0,3,18,1,15,15,3,8,0,0,9,1
0,3,0,0,0,3,0,0,1,0,3,0,0,0,3,0,0,1,0
6,0,1,1,1,25,0,0,6,6,0,1,1,1,25,0,0,6,0
5,1,4,4,2,20,0,0,5,7,1,7,7,2,21,0,0,7,1
0,1,0,0,0,1,0,0,4,0,1,5,5,0,1,0,0,11,1
3,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0
0,0,18,18,0,0,0,1,3,0,0,18,18,0,0,0,1,3,0
3,0,7,7,0,3,0,0,2,3,0,11,11,1,3,0,0,6,1
9,1,11,11,0,6,0,0,1,5,1,11,11,0,6,0,0,1,0
3,1,1,1,1,5,0,0,3,4,1,3,3,1,5,0,0,5,1
8,1,0,0,0,13,0,0,1,20,2,0,0,0,30,0,0,2,1
1,0,1,1,0,2,0,0,0,3,0,2,2,0,4,0,0,0,0
2,0,1,1,0,2,0,0,0,2,0,4,4,0,2,0,0,4,1
6,1,44,44,3,4,0,0,41,6,1,44,44,3,8,0,0,41,1
4,1,4,4,0,5,0,0,1,4,1,4,4,0,5,0,0,1,0
3,1,1,1,1,9,0,0,3,3,1,1,1,1,9,0,0,3,0
0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
